name,line
House," Sure, the""�the cup marks and the scuffs and the paint and those three Parkps. This fourth one's new."
House, You said you pawned five books. There's only four.
House," Where's ""Approach to the Acute Abdomen""�?"
House, To?
House, How much for the pile?
House, [stunned] You said it was junk.
House, Unlike the rest of huManity! Who's okay when their belongings are taken. Everyone wants their stuff. That's why it's their stuff.
House, I like my stuff. I hate it when Wilson moves it�
House," This is not about Wilson! [He slams his fist on the table, causing the carafe and glasses to jump. Nolan tilts his head and looks at House. House sits for a minute then taps on the table, breaking his mood.] Say it."
House," 31, 31! Hike!"
House," One more, you get a touchdown."
House, Hike!
House, And! hike!
House," Because I thought you were a smart guy who didn't need the obvious spelled out to him. Wilson noticed that I didn't come to my office all day. He came to find me, wanted to make sure I'm okay � boring, boring, boring."
House, You okay?
House," That's very sad, Alvie. Listen, I set up an immigration hearing."
House, I cared for eight seconds. Then I got distracted.
House, Yeah.
House," Try a stRobe light, add more stress."
House, Seems she had a wake-up call while she was at college. Her brother died in a car accident. She decided to make her life mean something. Went to law school. Now that's all gone.
House, Yeah. I knew the psychological aspects of this case would interest you. Bet you got a theory already. What is it?
House, [deliberately] What is it?
House," I think he just! bores her. She's at an earlier stage of dEvelopment. She's looking at her grown-up future, and it puts her to sleep."
House, He almost did lose his wife.
House," [pointing to the image on the monitor] Hypothalamus here, hence the D.I. and incontinence. The Amygdala here, hence the global amnesia. And the motor cortex �that's the foot paralysis. What do they all have in common?"
House, It ends with a diagnosis of spongiform encephalitis. I convinced the team to cut out part of this Woman's brain. That's not interesting to you?
House, Not Even if it's the Amygdala? She'll lose all her long-term memory.
House, [rubbing at his scalp with his fingertips as if he's washing his hair] Aren't therapists supposed to be nurturing?
House, Are you charging me for this time?
House, This is ridiculous.
House, It's just a bruise. And I fell.
House, No. I was drunk! Hence the balance issues. [He reaches for his jacket.]
House, I said something that someone objected to.
House," It's usually the way it is when someone hits me. People who kick when you're down are jerks, but they're generally not irrational jerks."
House, I don't know.
House, [puzzled] What?
House," [thinks, then shakes his head. speaks quietly] I don't know. [long pause] Okay, there may be a pRoblem."
House, What prompted this?
House," [grabbing the address] God's sake, Wilson. You really span the chasm from wishy to washy. If you're gonna be an ass, be an ass. Stick with it."
House, Come on. Cuddy played on his guilt. She put him up to this.
House," Two reasons � first, he wants to create the perfect environment to be with Sam. He's been thinking about asking me to leave for a while. Finally he does it and immediately turns around and changes his mind? No. He talked to somebody."
House," [voice over] Yeah, that's a possibility."
House," Because they've been talking about me. She called me to check on the Patient, which she nEver does without a reason. I asked why, and she said!"
House, Right now the Patient's lucky if she can spell jurisprudence.
House, TouParkng base. Wilson used exactly the same phrase. Colluding about me is their favorite pastime.
House," Yeah, he is."
House," Your version needed to be ended, 'cause it's crap. It's all sweetness and light and! faith that I'm gonna choose the right path. Yeah, that sounds like Wilson."
House, And I know that he and Cuddy have gone behind my back before to strategize about the House pRoblem.
House, Wilson is not a consolation prize.
House, [glowering] He's my friend.
House," [thinks] I can say whatEver I want to him, and he'll nEver leave."
House," For now. After the divorce, he'll pRobably ask me to move in again. I take the long view."
House, Are you kidding? That's the kind of remark that leads people to hit you.
House, You say that now that I finally agree with you? Do you just argue the opposite of whatEver I say?
House," [thinking] I told you, I don't know."
House," Well, yeah. That's why I called it an ordinary week."
House," Without the surgery, she'll lose Everything. The prion infection will continue to advance and destroy her whole brain."
House," Well, you can stop arguing, 'cause it doesn't matter anymore. Look at the variability in the heart rate. The S.E. has spread into the brain stem."
House," This thing's moving too quickly. Surgery's no longer an option, which I guess means you've won. Congratulations. [to Taub] Put in a pacer and start her on chemo and radiation. It won't cure her, but it'll buy a couple weeks so she can find out who she is before she dies."
House, Husband was being an idiot.
House, He'd rather risk his wife's life than their marriage. People's brains stop working when they think they're gonna lose someone they love.
House, It's all right.
House, 50 bucks for the book.
House, You paid $25. That's 100% return.
House," $2,000. I'll write you a check."
House, Anyone see you?
House," It's very, very tiny."
House," Brain, heart, and rapidly progressing."
House, [voice over] Or allows an old infection to reactivate it � TB. [cut to courtroom] Start her on a multidrug regimen.
House, Give her the first dose directly into the lungs in the O.R.
House, Put her in an isolation room with U.V. light. And get yourselves tested. You've all been exposed.
